 #         t_pb[s]        <L_e>[B/s]       <L_ae>[B/s]        <L_x>[B/s]        <E_e>[MeV]       <E_ae>[MeV]        <E_x>[MeV]    L_e(pole)[B/s]   L_ae(pole)[B/s]    L_x(pole)[B/s]    E_e(pole)[MeV]   E_ae(pole)[MeV]    E_x(pole)[MeV]     L_e(equ)[B/s]    L_ae(equ)[B/s]     L_x(equ)[B/s]     E_e(equ)[MeV]    E_ae(equ)[MeV]     E_x(equ)[MeV]
   4.744390547E-01   1.320142235E-01   1.087769202E-01   1.245723421E-01   9.286462732E+00   1.219803631E+01   1.508532649E+01   3.797012938E-01   3.099968402E-01   3.583124483E-01   1.035505841E+01   1.440917110E+01   1.692279480E+01   4.924453254E-02   4.940873408E-02   5.738012074E-02   7.872786152E+00   1.081776896E+01   1.361503616E+01
   4.764001966E-01   1.315904754E-01   1.091481134E-01   1.248000940E-01   9.305277562E+00   1.222792423E+01   1.512037919E+01   3.818198417E-01   2.908549613E-01   3.051646748E-01   1.025770958E+01   1.346235697E+01   1.592866975E+01   5.382673698E-02   5.162663649E-02   5.882690458E-02   8.094690891E+00   1.106412524E+01   1.423365733E+01
   4.784012139E-01   1.313267477E-01   1.094092331E-01   1.246372554E-01   9.275804273E+00   1.223437841E+01   1.513207451E+01   3.559168978E-01   3.105377744E-01   3.798705847E-01   9.898784384E+00   1.364845078E+01   1.658057725E+01   4.936095063E-02   5.458838885E-02   6.172846675E-02   8.052990030E+00   1.090205520E+01   1.396584020E+01
   4.804022014E-01   1.311273251E-01   1.062308538E-01   1.228530571E-01   9.307591622E+00   1.222618732E+01   1.510225677E+01   4.003386050E-01   2.649551802E-01   3.319998371E-01   1.055518116E+01   1.318558762E+01   1.670522992E+01   5.283126162E-02   5.192293056E-02   5.577472277E-02   8.275458479E+00   1.104460320E+01   1.372928086E+01
   4.824031889E-01   1.300249100E-01   1.062536786E-01   1.226715732E-01   9.287722036E+00   1.221470427E+01   1.510029195E+01   3.729414695E-01   2.966039153E-01   3.269314543E-01   1.003870931E+01   1.346099193E+01   1.619315162E+01   5.477069375E-02   5.054109865E-02   5.850100471E-02   8.633842687E+00   1.089860635E+01   1.335236230E+01
   4.844042063E-01   1.293926527E-01   1.061186936E-01   1.222868253E-01   9.317254571E+00   1.222046956E+01   1.511987385E+01   3.995531706E-01   3.131519281E-01   3.552998108E-01   1.047414475E+01   1.392330353E+01   1.656061552E+01   5.106535356E-02   4.923578229E-02   5.390240502E-02   7.801858850E+00   1.089378741E+01   1.393151107E+01
   4.864052236E-01   1.292767872E-01   1.064425470E-01   1.219261056E-01   9.313414832E+00   1.225850908E+01   1.514375233E+01   3.933989354E-01   2.857303636E-01   3.268956669E-01   1.026785386E+01   1.333888077E+01   1.597152874E+01   5.400798468E-02   5.435030165E-02   5.205055403E-02   8.179220662E+00   1.097150023E+01   1.401839029E+01
   4.884061813E-01   1.273966297E-01   1.047316218E-01   1.205059561E-01   9.301098308E+00   1.226384312E+01   1.513391045E+01   3.665032072E-01   2.907064473E-01   3.144258738E-01   1.009292203E+01   1.367987648E+01   1.654209627E+01   4.867955817E-02   5.123725252E-02   5.513078645E-02   7.918816533E+00   1.056662910E+01   1.407353712E+01
   4.904071987E-01   1.280819335E-01   1.030057423E-01   1.196238963E-01   9.313668710E+00   1.224949064E+01   1.510785804E+01   3.741468810E-01   2.873563113E-01   3.229526982E-01   1.018461813E+01   1.361464464E+01   1.627456740E+01   5.363360239E-02   4.606159499E-02   5.524042888E-02   8.096874452E+00   1.094848074E+01   1.412445729E+01
   4.924082160E-01   1.287696988E-01   1.037976701E-01   1.202745684E-01   9.342568735E+00   1.224211618E+01   1.512895440E+01   3.731939031E-01   2.841383859E-01   3.385440985E-01   1.004261804E+01   1.349075902E+01   1.648274929E+01   4.584093402E-02   4.723033230E-02   4.953840205E-02   8.503168832E+00   1.098774474E+01   1.368502391E+01
   4.943228066E-01   1.281381814E-01   1.054098907E-01   1.212530290E-01   9.350270825E+00   1.227544780E+01   1.512844085E+01   3.976159009E-01   2.861787714E-01   3.661732926E-01   1.026195953E+01   1.356560955E+01   1.669170080E+01   4.537923707E-02   5.162121510E-02   5.508397719E-02   8.086171786E+00   1.093265161E+01   1.414180203E+01
   4.963237941E-01   1.281665141E-01   1.044074807E-01   1.199781691E-01   9.351081524E+00   1.230227269E+01   1.512691338E+01   3.892308279E-01   2.872000912E-01   3.528560313E-01   1.016246912E+01   1.387435938E+01   1.667540928E+01   5.050832125E-02   4.661175554E-02   5.083263534E-02   8.472496846E+00   1.095327546E+01   1.358805485E+01
   4.983248115E-01   1.288237477E-01   1.028756867E-01   1.197305184E-01   9.364375229E+00   1.228957741E+01   1.512336385E+01   3.783666075E-01   2.550735042E-01   3.274342944E-01   1.044215881E+01   1.317534404E+01   1.672223809E+01   4.950548049E-02   5.094525714E-02   5.269165515E-02   8.037611315E+00   1.095317089E+01   1.430982181E+01
   5.003188848E-01   1.285876284E-01   1.024667634E-01   1.197923831E-01   9.343972664E+00   1.228219356E+01   1.512475389E+01   3.787601285E-01   2.847212933E-01   3.411696106E-01   1.014417886E+01   1.418251195E+01   1.655168467E+01   5.180212642E-02   4.426005685E-02   4.981115387E-02   8.300803223E+00   1.079898173E+01   1.378632862E+01
   5.023198724E-01   1.286568641E-01   1.036643644E-01   1.208039799E-01   9.356214806E+00   1.230710020E+01   1.515602272E+01   3.898279593E-01   2.867994232E-01   3.284479430E-01   1.041310954E+01   1.418064726E+01   1.633300226E+01   5.278254330E-02   5.330979942E-02   5.445989603E-02   8.171115997E+00   1.088797170E+01   1.395104783E+01
   5.043209195E-01   1.282741625E-01   1.033315823E-01   1.195671293E-01   9.367284376E+00   1.232732758E+01   1.512978267E+01   3.610199497E-01   2.852574045E-01   3.344867781E-01   1.051857215E+01   1.385657730E+01   1.729476365E+01   5.008956737E-02   4.868071147E-02   5.023598444E-02   7.867128903E+00   1.095464386E+01   1.362191370E+01
   5.063219070E-01   1.279499292E-01   1.011076895E-01   1.183300987E-01   9.356981783E+00   1.231898688E+01   1.513684124E+01   3.878142571E-01   2.943875812E-01   3.288345442E-01   1.041860592E+01   1.397711645E+01   1.683743603E+01   4.936368973E-02   4.350995985E-02   5.070992214E-02   8.633707909E+00   1.098398710E+01   1.373369774E+01
   5.083228946E-01   1.281439027E-01   9.924388416E-02   1.178877055E-01   9.352866836E+00   1.229054175E+01   1.509389924E+01   3.509865619E-01   2.837111046E-01   3.151605978E-01   9.840790031E+00   1.362328498E+01   1.674495604E+01   4.876331681E-02   4.537541457E-02   4.947602757E-02   8.285808161E+00   1.063682688E+01   1.381224786E+01
